,2018-10-14-12-48-24,2018-10-14-12-48-24,2018-11-15-13-22-23,2018-11-15-13-22-23,2018-11-14-19-16-26,2018-11-14-19-16-26,2018-11-17-01-53-13,2018-11-17-01-53-13,2018-10-27-21-16-29,2018-10-27-21-16-29,2018-11-15-04-19-32,2018-11-15-04-19-32,2018-10-14-00-35-08,2018-10-14-00-35-08,2018-10-25-11-15-17,2018-10-25-11-15-17,2018-11-14-10-15-41,2018-11-14-10-15-41,2018-10-25-13-47-38,2018-10-25-13-47-38,2018-10-25-11-11-01,2018-10-25-11-11-01,2018-11-16-07-35-20,2018-11-16-07-35-20
,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score,exp_score,nov_score
task,,,,,,,,,,,,,,,,,,,,,,,,
antonym_identification,0.3235677083333333,0.033203125,0.21419270833333334,0.0390625,0.15104166666666666,0.03515625,0.19205729166666666,0.037109375,0.287109375,0.044921875,0.10481770833333333,0.041015625,0.3548177083333333,0.025390625,0.091796875,0.025390625,0.13411458333333334,0.03125,0.345703125,0.0,0.17578125,0.021484375,0.21354166666666666,0.041015625
has_feature_matching,0.6897880153605476,0.6166465105176914,0.781434062681647,0.7054996116783071,0.6968895456536561,0.6602474348957744,0.7729478288340405,0.711139444514492,0.7871349563405681,0.6862951530390511,0.7044907670795612,0.6705871182087845,0.7146076020038458,0.5951540722434924,0.5737882784045477,0.5605433027700729,0.716741154510031,0.6764355425439654,0.6708333897729064,0.4998071771376118,0.6412241678390272,0.5807204217191577,0.7806587643201004,0.7051660581658865
hypernym_identification,0.4928093981865771,0.3116883116883117,0.7241742156638971,0.5194805194805194,0.630443277753436,0.4100185528756957,0.7055957010775685,0.5009276437847866,0.6911930913984611,0.45640074211502785,0.6352806388495629,0.4230055658627087,0.5037353133075434,0.2690166975881262,0.3872195195552239,0.16512059369202226,0.6332918117079608,0.42671614100185523,0.10325079954663204,0.04452690166975881,0.48221072961856376,0.2523191094619666,0.7067060513564222,0.4879406307977738
is_feature_matching,0.6859246158172723,0.5870551550830535,0.6961737948785901,0.6239019728716578,0.5949830491810776,0.6013426867869287,0.6915692411681488,0.6159476590387931,0.7158950730720431,0.6139721047551697,0.6069196521000598,0.607121133217451,0.7019934116381908,0.5680960420604908,0.5548219846444999,0.5212832964507844,0.6020729878817243,0.6062261750190369,0.7088631356169266,0.4996262025814017,0.6110690688393762,0.5300577228762897,0.6986181225643612,0.6179045308522505
semantic_cohyponym_matching,0.8583780005553968,0.7160877539574013,0.8837982757239317,0.7692689518095781,0.8123399584169201,0.7777317033913805,0.8834226845796574,0.7711442034125237,0.8963232870743729,0.7500237354807595,0.8112405879988502,0.7820672164099313,0.8707382563371486,0.7043512343418582,0.6462234247473767,0.6365815033756029,0.8123090954965574,0.7831577329947593,0.8121262025481841,0.5000000000027411,0.7729186030903223,0.6645231410139759,0.881588885375475,0.7700064057664132
synonym_identification,0.3092447916666667,0.025390625,0.193359375,0.03125,0.15234375,0.04296875,0.19791666666666666,0.029296875,0.23307291666666666,0.046875,0.13151041666666666,0.029296875,0.3125,0.03515625,0.061848958333333336,0.005859375,0.12434895833333333,0.046875,0.23177083333333334,0.0,0.16276041666666666,0.013671875,0.18489583333333334,0.033203125
syntactic_cohyponym_matching,0.9761254288271618,0.6420603340177555,0.9414652626592468,0.5951914337169844,0.8200696572824983,0.6698932910370771,0.9407170058658956,0.596108738982161,0.9776532410889498,0.665445956607616,0.8124821862456919,0.6655952213567035,0.9740999842554462,0.6659769823646658,0.6541496833396055,0.60612795899781,0.8157643230967873,0.6625632865111744,0.9400706454835276,0.5008788249932604,0.7956133226417347,0.581562133540428,0.9413282794278038,0.5975115372532824
